,PortfolioValue_min,PortfolioValue_max,PortfolioValue_mean,PortfolioValue_std,PortfolioValue_end,PortfolioValue_1st,PortfolioValue_median,PortfolioValue_3rd,CumulativeProfit_min,CumulativeProfit_max,CumulativeProfit_mean,CumulativeProfit_std,CumulativeProfit_end,CumulativeProfit_1st,CumulativeProfit_median,CumulativeProfit_3rd
73,10000.0,14668.420195312501,11768.870032996894,1219.1671315668546,10987.1946484375,10768.306406249998,11440.856796875,12684.2651171875,-184.974921875,817.23125,301.0854267760093,347.0003968606934,690.9611328124996,0.0,84.5291015625,681.84734375
74,10310.48025390625,17389.413125000014,12142.02093786394,1611.4927912823014,13537.102968750012,11033.720742187506,11545.128125000001,12494.946328125,-104.15427734375001,823.247578125,332.5408116993401,344.8149661509631,823.247578125,-17.89685546875,105.91583984374999,716.0568359375002
75,9981.517578125,14668.174824218753,11606.502278605398,1157.4890973609824,10740.360332031254,10791.300839843747,11339.750761718748,12121.623691406252,-56.270488281249996,881.4271679687502,346.48157548039603,349.10037790723544,527.4718554687502,0.6083789062499818,101.89025390624998,608.04005859375
76,10000.0,13694.56623046875,11344.724748277367,859.0723444952412,11931.07751953125,10694.41427734375,11189.984746093747,11677.67435546875,-51.177226562499996,798.5223242187499,348.6179454580745,273.41363255430855,798.5223242187499,113.27607421875007,193.06861328125,626.1574804687498
77,9985.009726562499,16229.6812109375,11946.87928146836,1652.452977947732,12344.9690625,10822.0679296875,11283.753203124998,13150.331015625,-49.474453125,1327.2571093749998,606.6100627183616,533.5475924208304,1209.1400781249995,112.584453125,223.84833984374998,1117.20609375
78,9919.680683593751,13955.291503906248,11509.837111194678,1033.8070438623422,12240.350878906242,10629.018632812502,11446.923691406246,12042.402558593742,-179.92380859375004,566.5543164062499,198.3031878396739,238.00494173131207,566.5543164062499,-17.89685546875,105.00265624999999,419.57611328125
79,10000.0,15571.869746093756,11690.916805124225,1240.1223231634638,12255.220800781255,10770.399902343752,11568.321308593753,12104.255136718752,-112.25171875000001,1025.4192773437492,355.5076271350932,412.16270329328864,1025.4192773437492,0.0,0.19337890625000398,795.6461523437501
80,9824.027207031246,13787.83716796875,11666.546290882181,990.2702422452521,12225.091894531244,10884.74576171875,11584.062402343747,12394.821191406245,-347.41130859375005,551.7880273437502,103.5449546292702,312.7498895356809,496.86771484375015,-186.31818359375,0.0,382.5537304687502
81,10032.178574218748,15522.759550781248,12060.670208414205,1380.0732058557014,11659.598574218748,11118.350253906247,11772.425019531249,12350.42798828125,-106.66822265625001,486.7369726562499,211.92329156152945,209.73937586014782,486.7369726562499,0.0,135.67021484375002,417.46943359374984
82,10000.0,14776.77998046875,11653.154820094136,1134.0957071473722,12423.09572265625,10795.998417968745,11373.078886718748,12248.103339843748,-56.148457031250004,1232.3662695312503,543.7007009413821,493.11826791018296,1232.3662695312503,107.41171874999998,166.84279296875002,1060.8212304687502
